id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3,lawyer_c,academic_c,psychologist_c,doctor/med_c,engineer_c,creative_art/entertain_c,business/entrepreur,real_estate_c,international/human_affairs_c,undecided,speech_pathology_c,undecided,politics_c,sports/athletics_c,other_c,journalism_c,architecture_c,other,law,math,social science/psych,med/biotech,engineering,english/journalism,"history, religion, philosophy","business, econ, finance",education,"bio, chem, physics",social work,undecided,"poli-sci, inter affairs",film,fine arts,languages,architect,other,field_not_submitted,black,caucasian,latino,asian,other,black_o,caucasian_o,latino_o,asian_o,other_o,iid
8.0,1.0,16.0,2.0,17.0,11.0,7.5,1.0,5.5,5.5,434.5,0.1,0.271,0.2,25.4,2.7,19.2,15.8,22.6,18.2,12.4,11.8,0.3,7.1,8.1,8.4,6.9,8.4,4.8,6.9,6.2,1.9,26.0,13.0,4.0,1.0,1.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,15.0,30.0,25.0,20.0,0.0,10.0,25.0,20.0,20.0,20.0,0.0,15.0,20.0,20.0,15.0,25.0,10.0,10.0,6.0,10.0,6.0,7.0,4.0,6.0,7.0,7.0,5.0,9.0,0.1,5.5,6.0,6.4,5.3,4.8,5.1,5.3,4.3,1.9,1.0,25.0,30.0,20.0,15.0,0.0,10.0,6.0,6.0,5.0,5.0,6.0,3.0,1.0,2.0,,,,,,,25.0,30.0,20.0,15.0,0.0,10.0,30.0,25.0,15.0,20.0,5.0,5.0,25.0,20.0,20.0,20.0,5.0,10.0,5.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.6,0.0,0.2,0.1,447
9.0,1.0,18.0,2.0,17.0,11.0,7.5,7.0,5.5,5.5,434.5,0.5,0.29900000000000004,0.6,25.4,2.7,19.2,15.8,22.6,18.2,12.4,11.8,0.6,7.9,6.3,7.9,7.9,8.6,5.5,6.3,5.2,1.8,22.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,25.0,15.0,25.0,25.0,5.0,5.0,30.0,20.0,15.0,20.0,0.0,15.0,15.0,15.0,25.0,17.0,18.0,10.0,8.0,9.0,8.0,9.0,10.0,8.0,7.0,9.0,8.0,8.0,0.8,5.9,6.7,6.888888888888889,6.3,5.777777777777778,6.0,6.2,5.6,1.8,4.0,30.0,10.0,25.0,20.0,5.0,10.0,9.0,9.0,9.0,9.0,9.0,6.0,3.0,3.0,30.0,10.0,20.0,30.0,0.0,10.0,30.0,10.0,25.0,20.0,5.0,10.0,35.0,10.0,15.0,25.0,0.0,15.0,15.0,15.0,20.0,20.0,20.0,10.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,9.0,8.0,9.0,2.0,0.0,1.0,1.0,,30.0,10.0,25.0,20.0,5.0,10.0,25.0,15.0,20.0,30.0,0.0,10.0,40.0,10.0,15.0,20.0,0.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,8.0,8.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.6,0.0,0.2,0.1,448
10.0,1.0,20.0,2.0,17.0,11.0,7.5,8.0,5.5,5.5,434.5,0.2,0.276,0.1,25.4,2.7,19.2,15.8,22.6,18.2,12.4,11.8,0.3,7.7,7.4,8.3,7.7,8.3,6.111111111111111,6.2,5.7,1.8,23.0,1.0,6.0,7.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,6.0,8.0,7.0,5.0,5.0,3.0,1.0,9.0,7.0,6.0,9.0,2.0,6.0,4.0,1.0,5.0,55.0,2.0,1.0,40.0,1.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0,25.0,1.0,13.0,44.0,11.0,6.0,7.0,10.0,10.0,10.0,8.0,7.0,9.0,9.0,10.0,8.0,0.7,7.3,8.6,8.2,7.8,7.3,6.4,7.8,7.0,1.8,3.0,50.0,6.0,9.0,35.0,0.0,0.0,7.0,10.0,10.0,10.0,8.0,8.0,1.0,3.0,50.0,9.0,8.0,23.0,3.0,2.0,50.0,8.0,8.0,33.0,0.0,1.0,50.0,8.0,8.0,33.0,0.0,1.0,30.0,10.0,12.0,30.0,10.0,8.0,7.0,10.0,10.0,10.0,8.0,7.0,8.0,9.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.6,0.0,0.2,0.1,449
11.0,1.0,21.0,2.0,17.0,11.0,7.5,2.0,5.5,5.5,434.5,0.2,0.23000000000000004,0.6,25.4,2.7,19.2,15.8,22.6,18.2,12.4,11.8,0.3,5.6,7.3,8.2,7.0,7.9,5.5,5.8,5.0,1.9,25.0,13.0,2.0,3.0,7.0,2.0,6.0,2.0,9.0,7.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,3.0,5.0,7.0,9.0,10.0,9.0,10.0,5.0,10.0,3.0,50.0,5.0,5.0,5.0,5.0,30.0,50.0,5.0,5.0,5.0,5.0,30.0,25.0,5.0,5.0,5.0,30.0,30.0,9.0,6.0,7.0,10.0,10.0,8.0,8.0,8.0,7.0,8.0,0.5,6.9,7.8,7.8,6.5,6.8,5.222222222222222,6.8,4.9,1.9,2.0,50.0,10.0,10.0,10.0,5.0,15.0,7.5,9.0,9.0,8.0,10.0,7.0,3.0,1.0,50.0,5.0,10.0,10.0,5.0,20.0,50.0,10.0,10.0,10.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,40.0,10.0,10.0,10.0,10.0,20.0,7.0,8.0,9.0,7.0,9.0,7.0,8.0,9.0,7.0,9.0,2.0,0.0,1.0,1.0,,50.0,10.0,10.0,10.0,5.0,15.0,50.0,10.0,10.0,10.0,10.0,10.0,40.0,10.0,10.0,10.0,20.0,10.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,7.0,9.0,7.0,9.0,7.0,7.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.6,0.0,0.2,0.1,450
12.0,1.0,22.0,2.0,17.0,11.0,7.5,13.0,5.5,5.5,434.5,0.0,0.21000000000000002,0.2,25.4,2.7,19.2,15.8,22.6,18.2,12.4,11.8,0.0,2.8,7.3,8.3,4.8,8.1,4.666666666666667,4.7,5.2,2.0,30.0,8.0,4.0,3.0,1.0,2.0,3.0,3.0,7.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,6.0,7.0,5.0,7.0,7.0,8.0,6.0,6.0,3.0,20.0,40.0,5.0,20.0,5.0,10.0,40.0,10.0,10.0,20.0,10.0,10.0,20.0,40.0,10.0,10.0,10.0,10.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,0.8,5.7,5.1,4.8,4.5,4.4,3.4,5.0,3.5,2.0,1.0,20.0,30.0,20.0,15.0,5.0,10.0,3.0,5.0,4.0,4.0,4.0,6.0,1.0,3.0,,,,,,,25.0,30.0,20.0,10.0,10.0,5.0,40.0,15.0,15.0,15.0,10.0,5.0,20.0,30.0,10.0,20.0,10.0,10.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.6,0.0,0.2,0.1,451
13.0,1.0,23.0,2.0,17.0,11.0,7.5,9.0,5.5,5.5,434.5,0.1,0.16499999999999998,0.2,25.4,2.7,19.2,15.8,22.6,18.2,12.4,11.8,0.1,4.2,7.2,8.2,7.0,8.0,4.0,5.1,6.1,2.0,29.0,8.0,4.0,7.0,1.0,1.0,5.0,3.0,7.0,9.0,6.0,8.0,7.0,8.0,7.0,8.0,7.0,9.0,8.0,7.0,8.0,9.0,8.0,10.0,5.0,3.0,7.0,35.0,30.0,25.0,5.0,0.0,5.0,30.0,5.0,10.0,30.0,10.0,15.0,35.0,5.0,15.0,30.0,5.0,10.0,7.0,8.0,7.0,10.0,8.0,7.0,8.0,8.0,6.0,7.0,0.7,6.0,6.9,6.5,6.4,5.8,5.5,6.0,5.9,2.0,5.0,35.0,30.0,25.0,5.0,0.0,5.0,7.0,9.0,10.0,7.0,9.0,6.0,1.0,3.0,,,,,,,35.0,30.0,25.0,5.0,0.0,5.0,50.0,5.0,5.0,30.0,0.0,10.0,35.0,30.0,25.0,5.0,0.0,5.0,7.0,9.0,10.0,7.0,8.0,6.0,8.0,8.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.6,0.0,0.2,0.1,452
14.0,1.0,24.0,2.0,17.0,11.0,7.5,14.0,5.5,5.5,434.5,0.1,0.217,0.2,25.4,2.7,19.2,15.8,22.6,18.2,12.4,11.8,0.1,3.7,8.555555555555555,8.666666666666666,4.888888888888889,8.0,3.7777777777777777,4.7,4.9,2.0,27.0,1.0,4.0,4.0,3.0,2.0,6.0,5.0,1.0,6.0,3.0,5.0,6.0,6.0,5.0,6.0,5.0,3.0,6.0,6.0,4.0,7.0,6.0,5.0,4.0,1.0,6.0,30.0,30.0,30.0,5.0,0.0,5.0,30.0,30.0,30.0,5.0,0.0,5.0,20.0,15.0,20.0,15.0,15.0,15.0,5.0,6.0,7.0,8.0,5.0,6.0,5.0,8.0,4.0,7.0,0.6,5.3,4.7,5.2,4.7,5.0,5.1,4.9,4.4,2.0,2.0,20.0,20.0,15.0,15.0,15.0,15.0,4.0,6.0,8.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.6,0.0,0.2,0.1,453
1.0,0.0,1.0,1.0,18.0,6.0,4.0,4.0,3.5,3.5,462.5,0.0,0.20166666666666666,0.3333333333333333,28.666666666666668,3.6666666666666665,23.333333333333332,18.333333333333332,16.666666666666668,15.0,12.5,14.166666666666666,0.5,5.833333333333333,7.4,6.6,6.6,6.2,5.166666666666667,6.4,6.6,2.0,27.0,15.0,2.0,3.0,3.0,2.0,7.0,3.0,2.0,5.0,8.0,5.0,9.0,9.0,9.0,7.0,1.0,4.0,9.0,4.0,9.0,9.0,8.0,8.0,4.0,9.0,5.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,8.0,9.0,9.0,9.0,7.0,8.0,9.0,9.0,9.0,7.0,0.3333333333333333,7.5,8.833333333333334,8.166666666666666,7.666666666666667,8.166666666666666,4.666666666666667,6.5,6.0,0.0,1.0,7.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,9.0,9.0,7.0,5.0,1.0,1.0,15.0,20.0,20.0,20.0,10.0,15.0,15.0,20.0,20.0,20.0,10.0,15.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,8.0,9.0,9.0,9.0,6.0,8.0,9.0,9.0,9.0,8.0,0.0,0.0,0.0,,,10.0,20.0,20.0,20.0,10.0,20.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0,20.0,10.0,20.0,20.0,20.0,10.0,20.0,10.0,20.0,8.0,9.0,10.0,9.0,5.0,8.0,9.0,10.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.16666666666666666,454
2.0,0.0,3.0,1.0,18.0,6.0,3.0,3.0,3.5,3.5,462.5,0.0,-0.03333333333333333,0.5,28.666666666666668,3.6666666666666665,23.333333333333332,18.333333333333332,16.666666666666668,15.0,12.5,14.166666666666666,0.16666666666666666,5.5,7.833333333333333,7.6,6.6,6.6,6.666666666666667,6.666666666666667,6.6,2.0,24.0,10.0,4.0,5.0,5.0,1.0,6.0,2.0,2.0,3.0,5.0,3.0,10.0,10.0,7.0,7.0,1.0,8.0,10.0,4.0,8.0,9.0,8.0,9.0,9.0,7.0,4.0,10.0,25.0,20.0,16.0,20.0,9.0,20.0,16.0,13.0,19.0,13.0,19.0,25.0,12.0,12.0,20.0,11.0,20.0,7.0,9.0,9.0,8.0,8.0,7.0,8.0,8.0,7.0,9.0,0.5,5.5,7.333333333333333,7.666666666666667,6.333333333333333,7.6,5.166666666666667,5.833333333333333,5.0,0.0,2.0,3.0,8.0,8.0,7.0,8.0,5.0,7.0,9.0,8.0,8.0,8.0,5.0,1.0,3.0,10.0,10.0,15.0,25.0,15.0,25.0,10.0,20.0,15.0,20.0,20.0,15.0,20.0,15.0,15.0,20.0,15.0,15.0,20.0,15.0,15.0,20.0,15.0,15.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.16666666666666666,455
3.0,0.0,5.0,1.0,18.0,6.0,2.0,2.0,3.5,3.5,462.5,0.16666666666666666,-0.13333333333333333,0.5,28.666666666666668,3.6666666666666665,23.333333333333332,18.333333333333332,16.666666666666668,15.0,12.5,14.166666666666666,1.0,7.5,6.2,6.8,7.0,7.5,6.4,6.833333333333333,5.0,2.0,29.0,8.0,4.0,3.0,2.0,2.0,6.0,1.0,7.0,1.0,1.0,8.0,8.0,7.0,7.0,6.0,2.0,8.0,8.0,4.0,7.0,7.0,6.0,6.0,8.0,8.0,2.0,25.0,20.0,15.0,10.0,15.0,15.0,20.0,10.0,20.0,10.0,30.0,10.0,30.0,15.0,10.0,15.0,10.0,20.0,8.0,8.0,6.0,7.0,7.0,7.0,3.0,5.0,5.0,8.0,0.16666666666666666,5.333333333333333,6.333333333333333,6.5,5.666666666666667,6.333333333333333,4.0,5.0,4.833333333333333,0.0,1.0,9.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,3.0,1.0,1.0,30.0,30.0,10.0,10.0,10.0,10.0,30.0,20.0,20.0,10.0,10.0,10.0,20.0,10.0,20.0,10.0,30.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,8.0,8.0,7.0,6.0,7.0,7.0,3.0,6.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.16666666666666666,456
4.0,0.0,7.0,1.0,18.0,6.0,1.0,1.0,3.5,3.5,462.5,0.0,0.055,0.5,28.666666666666668,3.6666666666666665,23.333333333333332,18.333333333333332,16.666666666666668,15.0,12.5,14.166666666666666,0.16666666666666666,5.666666666666667,7.666666666666667,6.8,7.2,5.0,5.6,6.833333333333333,5.0,2.0,55.0,6.0,4.0,1.0,1.0,6.0,7.0,3.0,6.0,1.0,2.0,1.0,8.0,9.0,9.0,10.0,1.0,1.0,10.0,4.0,7.0,3.0,10.0,8.0,1.0,1.0,10.0,25.0,0.0,25.0,25.0,0.0,25.0,20.0,20.0,10.0,15.0,20.0,15.0,30.0,20.0,10.0,15.0,10.0,15.0,7.0,6.0,7.0,8.0,3.0,7.0,8.0,8.0,7.0,7.0,0.6666666666666666,6.333333333333333,7.0,7.5,7.5,7.0,6.0,6.2,1.0,0.0,0.0,8.0,0.0,8.0,8.0,4.0,10.0,9.0,5.0,8.0,7.0,3.0,4.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,15.0,10.0,15.0,30.0,15.0,10.0,30.0,0.0,15.0,6.0,2.0,7.0,7.0,3.0,6.0,7.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.16666666666666666,457
5.0,0.0,9.0,1.0,18.0,6.0,6.0,6.0,3.5,3.5,462.5,0.3333333333333333,-0.27166666666666667,0.5,28.666666666666668,3.6666666666666665,23.333333333333332,18.333333333333332,16.666666666666668,15.0,12.5,14.166666666666666,0.3333333333333333,6.166666666666667,6.4,7.2,6.6,8.0,5.833333333333333,6.333333333333333,4.4,1.8333333333333333,29.0,8.0,4.0,9.0,8.0,1.0,4.0,1.0,7.0,9.0,1.0,6.0,10.0,8.0,6.0,9.0,3.0,6.0,9.0,7.0,8.0,8.0,4.0,1.0,10.0,9.0,5.0,50.0,5.0,25.0,20.0,0.0,0.0,30.0,10.0,30.0,10.0,20.0,0.0,50.0,10.0,20.0,0.0,0.0,20.0,10.0,10.0,9.0,10.0,10.0,8.0,7.0,10.0,7.0,10.0,0.8333333333333334,5.5,8.333333333333334,7.5,7.333333333333333,6.333333333333333,5.333333333333333,6.0,6.833333333333333,0.16666666666666666,5.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,10.0,10.0,10.0,8.0,4.0,3.0,3.0,65.0,10.0,0.0,25.0,0.0,0.0,40.0,20.0,15.0,15.0,15.0,15.0,40.0,20.0,30.0,10.0,0.0,0.0,70.0,0.0,20.0,10.0,0.0,0.0,9.0,9.0,10.0,10.0,10.0,7.0,9.0,10.0,9.0,9.0,1.0,1.0,0.0,,,70.0,0.0,30.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,20.0,50.0,20.0,30.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,9.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.16666666666666666,458
6.0,0.0,11.0,1.0,18.0,6.0,5.0,5.0,3.5,3.5,462.5,0.0,-0.03333333333333333,0.5,28.666666666666668,3.6666666666666665,23.333333333333332,18.333333333333332,16.666666666666668,15.0,12.5,14.166666666666666,0.6666666666666666,7.166666666666667,6.8,7.0,6.6,7.5,5.5,7.0,4.8,2.0,26.0,8.0,4.0,6.0,1.0,1.0,5.0,3.0,7.0,1.0,3.0,1.0,9.0,8.0,9.0,1.0,1.0,6.0,4.0,6.0,8.0,8.0,8.0,8.0,8.0,1.0,5.0,30.0,10.0,10.0,30.0,10.0,10.0,50.0,0.0,10.0,30.0,0.0,10.0,50.0,0.0,0.0,30.0,0.0,20.0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,5.0,5.0,8.0,0.0,3.5,7.5,6.5,3.0,4.5,1.8333333333333333,4.0,1.1666666666666667,0.0,0.0,10.0,5.0,5.0,10.0,5.0,10.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,20.0,50.0,10.0,10.0,0.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,50.0,10.0,10.0,0.0,10.0,20.0,50.0,10.0,10.0,10.0,0.0,20.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.16666666666666666,459
1.0,1.0,2.0,1.0,18.0,6.0,3.5,4.0,3.5,3.5,456.5,0.16666666666666666,0.29333333333333333,0.16666666666666666,31.666666666666668,3.6666666666666665,25.0,13.333333333333334,19.166666666666668,20.166666666666668,9.166666666666666,13.166666666666666,0.8333333333333334,7.0,8.5,8.0,6.833333333333333,6.666666666666667,6.166666666666667,6.666666666666667,4.333333333333333,2.0,33.0,7.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,9.0,7.0,10.0,10.0,10.0,10.0,8.0,1.0,7.0,9.0,10.0,6.0,9.0,10.0,10.0,1.0,5.0,8.0,20.0,10.0,20.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0,20.0,15.0,15.0,20.0,15.0,10.0,20.0,15.0,8.0,8.0,7.0,9.0,7.0,7.0,9.0,8.0,8.0,6.0,0.16666666666666666,7.5,7.5,8.5,8.5,8.166666666666666,6.666666666666667,8.166666666666666,7.0,0.0,1.0,8.0,10.0,10.0,9.0,9.0,9.0,8.0,10.0,9.5,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,15.0,15.0,20.0,15.0,15.0,20.0,20.0,15.0,20.0,15.0,10.0,20.0,20.0,20.0,15.0,15.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,460
